Time;IBI;HR;LVET;HRS;Sys;Dia;MAP;SV;CO;SVR;SVI;CI;SVRI;dP/dt;COCalibr
2496.030000;0,690;87;0,345;16;151;95;112;110;9,5;935;46;4,0;2210;1102;-1,000
2496.720000;0,770;78;0,340;16;153;94;110;115;8,9;990;48;3,7;2345;1156;-1,000
2497.490000;0,830;72;0,340;16;154;89;108;132;9,5;903;55;4,0;2140;1255;-1,000
2498.320000;0,825;73;0,355;16;151;86;106;135;9,8;870;57;4,1;2060;1264;-1,000
2499.145000;0,840;71;0,350;16;150;88;106;130;9,3;910;55;3,9;2155;1200;-1,000
2499.985000;0,840;71;0,355;16;145;83;102;134;9,5;853;56;4,0;2020;1291;-1,000
2500.825000;0,830;72;0,350;15;139;82;96;130;9,4;815;55;3,9;1930;1198;-1,000
2501.655000;0,740;81;0,360;15;135;76;95;148;12,0;635;62;5,0;1500;1061;-1,000
2502.395000;0,745;81;0,345;15;135;82;95;123;9,9;770;52;4,2;1825;881;-1,000
2503.140000;0,720;83;0,335;15;136;83;95;125;10,4;730;53;4,4;1730;928;-1,000
2503.860000;0,715;84;0,360;15;136;79;91;139;11,7;618;59;4,9;1465;967;-1,000
2504.575000;0,710;85;0,340;15;131;75;89;145;12,3;575;61;5,2;1360;839;-1,000
2505.285000;0,680;88;0,330;15;126;74;87;137;12,0;578;58;5,1;1370;766;-1,000
2505.965000;0,670;90;0,365;15;132;72;89;159;14,2;500;67;6,0;1185;831;-1,000
2506.635000;0,665;90;0,340;15;130;69;87;158;14,2;485;66;6,0;1150;883;-1,000
2507.300000;0,670;90;0,360;15;125;67;84;158;14,1;473;66;5,9;1115;813;-1,000
2507.970000;0,675;89;0,355;15;126;69;85;153;13,6;498;64;5,7;1180;838;-1,000
2508.645000;0,685;88;0,345;15;122;65;81;151;13,2;490;64;5,6;1160;778;-1,000
2509.330000;0,675;89;0,335;15;124;64;83;162;14,4;460;68;6,1;1090;833;-1,000
2510.005000;0,695;86;0,360;15;125;66;83;158;13,6;488;66;5,7;1150;841;-1,000
2510.700000;0,710;85;0,365;14;126;66;82;158;13,4;490;67;5,6;1160;867;-1,000
2511.410000;0,735;82;0,340;15;127;66;83;156;12,7;520;66;5,3;1230;850;-1,000
2512.145000;0,725;83;0,360;15;126;67;83;153;12,6;525;64;5,3;1240;831;-1,000
2512.870000;0,730;82;0,330;15;127;71;84;137;11,2;598;58;4,7;1415;819;-1,000
2513.600000;0,710;85;0,370;15;127;71;85;140;11,9;573;59;5,0;1355;806;-1,000
2514.310000;0,725;83;0,335;15;125;72;83;134;11,1;598;56;4,7;1415;788;-1,000
2515.035000;0,690;87;0,330;15;122;70;84;133;11,6;578;56;4,9;1370;764;-1,000
2515.725000;0,675;89;0,335;15;126;73;87;135;12,0;575;57;5,0;1365;788;-1,000
2516.400000;0,680;88;0,335;15;129;74;88;137;12,1;583;58;5,1;1380;838;-1,000
2517.080000;0,690;87;0,355;15;130;76;90;130;11,3;633;55;4,8;1500;806;-1,000
2517.770000;0,450;133;0,330;15;132;78;99;142;19,0;415;60;8,0;980;828;-1,000
2518.220000;0,965;62;0,295;15;87;72;88;21;1,3;5355;9;0,6;12680;86;-1,000
2519.185000;0,430;140;0,315;15;133;80;101;148;20,6;390;62;8,7;920;884;-1,000
2519.615000;1,010;59;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2520.625000;0,805;75;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2521.430000;0,775;77;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2522.205000;0,760;79;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2522.965000;0,760;79;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2523.725000;0,760;79;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2524.485000;0,365;164;0,315;15;87;75;101;148;20,6;390;62;8,7;920;884;-1,000
2524.850000;0,380;158;0,240;15;92;82;86;26;4,0;1695;11;1,7;4015;130;-1,000
2525.230000;0,385;156;0,385;15;135;80;105;159;24,7;338;67;10,4;800;1113;-1,000
2525.615000;0,350;171;0,330;15;92;81;87;37;6,3;1100;15;2,7;2605;125;-1,000
2525.965000;0,400;150;0,400;15;138;83;107;150;22,5;378;63;9,5;895;1123;-1,000
2526.365000;0,340;176;0,330;15;96;83;88;32;5,5;1265;13;2,3;2995;164;-1,000
2526.705000;0,790;76;0,435;15;135;81;97;127;9,6;803;53;4,1;1900;1105;-1,000
2527.495000;0,760;79;0,360;15;136;80;98;112;8,8;890;47;3,7;2105;1113;-1,000
2528.255000;0,755;79;0,360;15;138;84;99;121;9,6;820;51;4,0;1940;1078;-1,000
2529.010000;0,765;78;0,385;15;140;83;101;124;9,7;833;52;4,1;1975;1131;-1,000
2529.775000;0,765;78;0,330;15;146;86;104;120;9,4;880;51;4,0;2085;1241;-1,000
2530.540000;0,785;76;0,345;15;146;87;102;120;9,1;893;50;3,8;2110;1208;-1,000
2531.325000;0,755;79;0,380;15;143;84;100;126;10,0;800;53;4,2;1895;1213;-1,000
2532.080000;0,725;83;0,365;15;140;84;100;120;9,9;803;50;4,2;1900;1109;-1,000
2532.805000;0,730;82;0,375;15;142;86;101;118;9,7;835;50;4,1;1975;1136;-1,000
2533.535000;0,760;79;0,380;15;143;86;100;117;9,2;870;49;3,9;2060;1166;-1,000
2534.295000;0,740;81;0,365;15;141;84;100;121;9,8;815;51;4,1;1925;1189;-1,000
2535.035000;0,740;81;0,375;15;142;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2535.775000;0,785;76;0,375;15;143;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2536.560000;0,800;75;0,375;15;143;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2537.360000;0,760;79;0,375;15;143;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2538.120000;0,780;77;0,375;15;143;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2538.900000;0,815;74;0,375;15;143;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2539.715000;0,755;79;0,375;15;143;85;101;120;9,7;825;51;4,1;1955;1186;-1,000
2540.470000;0,750;80;0,335;15;143;83;101;126;10,1;800;53;4,3;1895;1256;-1,000
2541.220000;0,765;78;0,340;15;146;85;103;125;9,8;833;53;4,1;1975;1269;-1,000
2541.985000;0,805;75;0,325;15;146;84;101;127;9,4;850;53;4,0;2010;1292;-1,000
2542.790000;0,780;77;0,370;15;140;80;98;133;10,2;760;56;4,3;1800;1263;-1,000
2543.570000;0,765;78;0,370;15;139;80;98;133;10,2;760;56;4,3;1800;1263;-1,000
2544.335000;0,790;76;0,370;15;139;80;98;133;10,2;760;56;4,3;1800;1263;-1,000
2545.125000;0,850;71;0,370;15;139;80;98;133;10,2;760;56;4,3;1800;1263;-1,000
2545.975000;0,815;74;0,370;15;139;80;98;133;10,2;760;56;4,3;1800;1263;-1,000
2546.790000;0,775;77;0,345;15;141;80;100;129;10,0;803;54;4,2;1900;1273;-1,000
2547.565000;0,760;79;0,350;15;143;83;101;124;9,8;830;52;4,1;1965;1238;-1,000
2548.325000;0,750;80;0,350;15;141;84;101;119;9,5;850;50;4,0;2010;1202;-1,000
2549.075000;0,755;79;0,330;15;142;85;101;117;9,3;870;49;3,9;2060;1200;-1,000
2549.830000;0,745;81;0,350;15;141;84;101;119;9,5;840;50;4,0;1990;1194;-1,000
2550.575000;0,725;83;0,350;15;140;84;101;118;9,8;820;50;4,1;1945;1170;-1,000
2551.300000;0,750;80;0,340;15;143;85;101;120;9,6;843;50;4,0;2000;1191;-1,000
2552.050000;0,780;77;0,345;15;145;85;102;119;9,1;885;50;3,8;2100;1247;-1,000
2552.830000;0,765;78;0,340;15;144;82;102;131;10,2;795;55;4,3;1880;1275;-1,000
2553.595000;0,830;72;0,340;15;145;84;102;131;10,2;795;55;4,3;1880;1275;-1,000
2554.425000;0,825;73;0,340;15;145;84;102;131;10,2;795;55;4,3;1880;1275;-1,000
2555.250000;0,765;78;0,340;15;145;84;102;131;10,2;795;55;4,3;1880;1275;-1,000
2556.015000;0,750;80;0,330;15;144;83;101;127;10,2;788;54;4,3;1865;1278;-1,000
2556.765000;0,770;78;0,345;15;145;83;101;129;10,1;800;54;4,2;1895;1272;-1,000
2557.535000;0,780;77;0,350;15;145;83;99;130;9,9;795;55;4,2;1885;1288;-1,000
2558.315000;0,755;79;0,355;15;136;77;96;136;10,8;705;57;4,6;1670;1172;-1,000
2559.070000;0,735;82;0,355;15;137;81;98;124;10,1;773;52;4,2;1830;1169;-1,000
2559.805000;0,810;74;0,330;15;141;82;98;120;8,9;875;51;3,8;2075;1222;-1,000
2560.615000;0,815;74;0,335;15;142;79;98;138;10,1;775;58;4,3;1835;1339;-1,000
2561.430000;0,780;77;0,360;15;141;78;97;137;10,5;738;58;4,4;1750;1280;-1,000
2562.210000;0,750;80;0,355;15;138;80;98;128;10,2;763;54;4,3;1805;1208;-1,000
2562.960000;0,740;81;0,360;15;140;81;100;125;10,1;783;53;4,3;1855;1208;-1,000
2563.700000;0,790;76;0,335;15;143;84;100;121;9,2;868;51;3,9;2055;1222;-1,000
2564.490000;0,845;71;0,350;15;145;81;99;134;9,5;830;56;4,0;1965;1338;-1,000
2565.335000;0,795;75;0,340;15;143;79;99;137;10,3;770;58;4,3;1820;1339;-1,000
2566.130000;0,750;80;0,340;15;141;81;101;129;10,3;775;54;4,3;1835;1267;-1,000
2566.880000;0,795;75;0,340;15;141;83;101;129;10,3;775;54;4,3;1835;1267;-1,000
2567.675000;0,855;70;0,340;15;141;83;101;129;10,3;775;54;4,3;1835;1267;-1,000
2568.530000;0,840;71;0,340;15;141;83;101;129;10,3;775;54;4,3;1835;1267;-1,000
2569.370000;0,745;81;0,345;15;145;79;101;138;11,1;725;58;4,7;1715;1398;-1,000
2570.115000;0,690;87;0,345;15;142;84;103;121;10,5;780;51;4,4;1845;1209;-1,000
2570.805000;0,680;88;0,330;15;141;88;102;107;9,4;868;45;4,0;2055;1092;-1,000
2571.485000;0,695;86;0,340;15;141;88;103;107;9,2;893;45;3,9;2115;1122;-1,000
2572.180000;0,710;85;0,330;15;147;90;107;113;9,6;890;48;4,0;2105;1259;-1,000
2572.890000;0,960;63;0,340;15;151;90;104;113;7,1;1168;48;3,0;2770;1305;-1,000
2573.850000;0,985;61;0,350;15;156;81;103;151;9,2;898;64;3,9;2125;1558;-1,000
2574.835000;0,945;63;0,355;15;152;80;102;150;9,5;860;63;4,0;2035;1466;-1,000
2575.780000;0,830;72;0,350;15;149;80;102;146;10,5;768;62;4,4;1815;1428;-1,000
2576.610000;0,790;76;0,345;15;144;81;101;132;10,0;808;56;4,2;1915;1283;-1,000
2577.400000;0,805;75;0,350;15;145;82;102;132;9,8;825;56;4,1;1955;1317;-1,000
2578.205000;0,840;71;0,350;15;146;82;101;133;9,4;853;56;4,0;2020;1325;-1,000
2579.045000;0,860;70;0,340;15;146;80;100;140;9,7;820;59;4,1;1940;1391;-1,000
2579.905000;0,805;75;0,350;15;144;78;100;141;10,5;758;60;4,4;1795;1366;-1,000
2580.710000;0,765;78;0,350;15;142;81;101;131;10,3;785;55;4,3;1860;1259;-1,000
2581.475000;0,820;73;0,355;15;140;82;100;125;9,1;875;53;3,8;2075;1175;-1,000
2582.295000;0,820;73;0,350;15;146;83;104;130;9,5;870;55;4,0;2060;1331;-1,000
2583.115000;0,955;63;0,345;15;149;82;100;137;8,6;933;58;3,6;2210;1388;-1,000
2584.070000;0,975;62;0,355;15;149;78;99;151;9,3;845;64;3,9;2005;1447;-1,000
2585.045000;0,990;61;0,355;15;147;77;97;151;9,1;850;64;3,8;2015;1413;-1,000
2586.035000;0,960;63;0,355;15;146;76;97;151;9,1;850;64;3,8;2015;1413;-1,000
2586.995000;0,855;70;0,355;15;146;76;97;151;9,1;850;64;3,8;2015;1413;-1,000
2587.850000;0,820;73;0,355;15;146;76;97;151;9,1;850;64;3,8;2015;1413;-1,000
2588.670000;0,775;77;0,360;15;146;81;103;140;10,8;760;59;4,6;1800;1313;-1,000
2589.445000;0,760;79;0,355;15;146;85;105;121;9,5;878;51;4,0;2080;1255;-1,000
2590.205000;0,770;78;0,350;15;148;86;107;126;9,8;868;53;4,1;2055;1322;-1,000
2590.975000;0,880;68;0,345;15;151;87;106;126;8,5;990;53;3,6;2345;1355;-1,000
2591.855000;1,095;55;0,355;15;154;83;101;142;7,8;1038;60;3,3;2460;1463;-1,000
2592.950000;1,055;57;0,365;15;152;79;99;152;8,6;918;64;3,6;2170;1444;-1,000
2594.005000;0,975;62;0,365;15;147;76;97;160;9,8;788;67;4,1;1860;1392;-1,000
2594.980000;0,925;65;0,375;15;142;75;95;154;10,0;763;65;4,2;1805;1334;-1,000
2595.905000;0,895;67;0,370;15;140;74;95;150;10,1;755;63;4,2;1790;1319;-1,000
2596.800000;0,830;72;0,375;15;140;75;97;147;10,6;728;62;4,5;1720;1288;-1,000
2597.630000;0,805;75;0,380;15;140;78;100;137;10,2;780;58;4,3;1850;1236;-1,000
2598.435000;0,790;76;0,355;15;143;81;103;130;9,9;830;55;4,2;1965;1270;-1,000
2599.225000;0,835;72;0,355;15;147;84;105;126;9,0;923;53;3,8;2185;1336;-1,000
2600.060000;1,040;58;0,360;15;152;84;103;133;7,7;1073;56;3,2;2540;1427;-1,000
2601.100000;1,050;57;0,365;15;155;83;104;146;8,3;995;62;3,5;2355;1453;-1,000
2602.150000;0,980;61;0,360;15;154;82;104;149;9,1;913;63;3,8;2160;1458;-1,000
2603.130000;0,895;67;0,370;15;151;81;104;148;9,9;833;62;4,2;1975;1408;-1,000
2604.025000;0,840;71;0,365;15;149;80;104;146;10,4;798;61;4,4;1885;1383;-1,000
2604.865000;0,800;75;0,360;15;149;84;106;133;10,0;850;56;4,2;2010;1323;-1,000
2605.665000;0,810;74;0,355;15;151;86;108;131;9,7;890;55;4,1;2105;1363;-1,000
2606.475000;0,880;68;0,355;15;154;87;108;129;8,8;980;54;3,7;2320;1411;-1,000
2607.355000;0,890;67;0,350;15;156;85;109;140;9,4;920;59;4,0;2175;1469;-1,000
2608.245000;0,885;68;0,355;15;156;86;109;140;9,4;918;59;4,0;2175;1436;-1,000
2609.130000;0,835;72;0,360;15;156;85;110;144;10,3;850;60;4,3;2010;1455;-1,000
2609.965000;0,805;75;0,360;15;156;88;110;144;10,3;850;60;4,3;2010;1455;-1,000
2610.770000;0,740;81;0,360;15;156;88;110;144;10,3;850;60;4,3;2010;1455;-1,000
2611.510000;0,815;74;0,360;15;156;88;110;144;10,3;850;60;4,3;2010;1455;-1,000
2612.325000;0,860;70;0,355;15;159;89;110;133;9,3;948;56;3,9;2245;1419;-1,000
2613.185000;0,800;75;0,350;15;157;88;109;136;10,2;853;57;4,3;2015;1448;-1,000
2613.985000;0,770;78;0,355;15;149;87;104;126;9,8;843;53;4,1;2000;1303;-1,000
2614.755000;0,715;84;0,345;15;144;83;104;133;11,1;743;56;4,7;1760;1264;-1,000
2615.470000;0,705;85;0,340;15;145;87;105;113;9,6;873;47;4,0;2065;1228;-1,000
2616.175000;0,735;82;0,340;15;146;88;102;116;9,4;865;49;4,0;2050;1264;-1,000
2616.910000;0,745;81;0,345;15;143;82;101;132;10,6;758;56;4,5;1790;1295;-1,000
2617.655000;0,750;80;0,335;15;143;84;101;123;9,8;820;52;4,1;1940;1281;-1,000
2618.405000;0,735;82;0,360;15;139;81;98;128;10,4;750;54;4,4;1775;1244;-1,000
2619.140000;0,720;83;0,360;15;138;83;98;117;9,7;805;49;4,1;1905;1148;-1,000
2619.860000;0,730;82;0,360;15;141;83;99;122;10,0;790;51;4,2;1865;1219;-1,000
2620.590000;0,740;81;0,355;15;140;83;97;121;9,8;793;51;4,1;1875;1217;-1,000
2621.330000;0,730;82;0,355;15;134;80;95;123;10,1;755;52;4,2;1785;1139;-1,000
2622.060000;0,745;81;0,355;15;135;79;96;126;10,1;753;53;4,3;1780;1169;-1,000
2622.805000;0,760;79;0,355;15;135;79;95;123;9,7;788;52;4,1;1860;1166;-1,000
2623.565000;0,735;82;0,350;15;130;77;93;123;10,0;738;52;4,2;1745;1095;-1,000
2624.300000;0,730;82;0,345;15;129;77;93;121;9,9;750;51;4,2;1775;1063;-1,000
2625.030000;0,715;84;0,355;15;131;79;97;123;10,3;748;52;4,3;1770;1106;-1,000
2625.745000;0,725;83;0,360;15;135;82;97;116;9,6;800;49;4,1;1895;1134;-1,000
2626.470000;0,690;87;0,355;15;133;81;96;117;10,1;755;49;4,3;1790;1133;-1,000
2627.160000;0,675;89;0,350;15;129;81;95;110;9,8;773;46;4,1;1830;1025;-1,000
2627.835000;0,700;86;0,355;15;132;84;96;105;9,0;858;44;3,8;2030;1045;-1,000
2628.535000;0,790;76;0,360;15;136;82;95;117;8,9;855;49;3,7;2025;1167;-1,000
2629.325000;0,775;77;0,360;14;132;76;94;132;10,2;730;56;4,3;1725;1186;-1,000
2630.100000;0,715;84;0,350;14;128;77;93;124;10,4;715;52;4,4;1690;1080;-1,000
2630.815000;0,715;84;0,360;15;130;80;95;117;9,8;768;49;4,1;1815;1056;-1,000
2631.530000;0,735;82;0,345;15;131;77;88;122;9,9;710;51;4,2;1680;945;-1,000
2632.265000;0,745;81;0,350;15;126;72;86;132;10,6;648;55;4,5;1535;911;-1,000
2633.010000;0,730;82;0,330;15;123;75;89;111;9,1;780;47;3,8;1845;861;-1,000
2633.740000;0,725;83;0,350;15;124;78;87;100;8,3;843;42;3,5;1995;855;-1,000
2634.465000;0,430;140;0,320;15;127;76;94;137;19,1;390;58;8,1;925;934;-1,000
2634.895000;0,980;61;0,320;14;77;68;94;137;19,1;390;58;8,1;925;934;-1,000
2635.875000;0,690;87;0,320;15;77;68;94;137;19,1;390;58;8,1;925;934;-1,000
2636.565000;0,685;88;0,320;15;77;68;94;137;19,1;390;58;8,1;925;934;-1,000
2637.250000;0,675;89;0,320;15;77;68;94;137;19,1;390;58;8,1;925;934;-1,000
2637.925000;0,690;87;0,320;15;77;68;94;137;19,1;390;58;8,1;925;934;-1,000
2638.615000;0,385;156;0,325;14;126;71;95;153;23,9;315;65;10,1;750;878;-1,000
2639.000000;0,305;197;0,305;14;87;66;76;72;14,2;428;30;6,0;1010;233;-1,000
2639.305000;0,675;89;0,315;13;115;67;71;123;10,9;520;52;4,6;1230;764;-1,000
2639.980000;0,650;92;0,400;11;105;52;64;118;10,9;468;50;4,6;1105;900;-1,000
2640.630000;0,645;93;0,280;10;105;56;62;115;10,7;465;48;4,5;1100;786;-1,000
2641.275000;0,640;94;0,300;8;102;47;59;133;12,4;378;56;5,2;895;903;-1,000
2641.915000;0,615;98;0,260;7;96;46;56;115;11,2;393;48;4,7;930;784;-1,000
2642.530000;0,620;97;0,305;7;102;42;58;151;14,6;313;64;6,2;740;903;-1,000
2643.150000;0,650;92;0,305;6;99;41;55;142;13,1;335;60;5,5;790;884;-1,000
2643.800000;0,625;96;0,320;5;92;37;51;134;12,9;318;56;5,4;750;798;-1,000
2644.425000;0,610;98;0,285;4;95;35;52;144;14,1;293;61;5,9;695;836;-1,000
2645.035000;0,600;100;0,270;3;86;36;49;118;11,8;333;50;4,9;790;695;-1,000
2645.635000;0,600;100;0,295;4;97;37;54;146;14,6;295;61;6,1;695;791;-1,000
2646.235000;0,640;94;0,270;5;96;42;53;118;11,0;385;50;4,6;910;700;-1,000
2646.875000;0,675;89;0,310;5;98;40;55;142;12,6;348;60;5,3;825;800;-1,000
2647.550000;0,685;88;0,300;5;104;45;58;134;11,7;390;56;4,9;925;834;-1,000
2648.235000;0,760;79;0,300;6;98;44;58;134;11,7;390;56;4,9;925;834;-1,000
2648.995000;0,395;152;0,300;5;98;44;58;134;11,7;390;56;4,9;925;834;-1,000
2649.390000;0,470;128;0,300;5;98;44;58;134;11,7;390;56;4,9;925;834;-1,000
2649.860000;0,665;90;0,300;5;98;44;58;134;11,7;390;56;4,9;925;834;-1,000
2650.525000;0,810;74;0,315;5;97;37;54;133;9,9;435;56;4,2;1030;877;-1,000
2651.335000;0,720;83;0,305;6;108;38;61;160;13,3;360;68;5,6;855;1011;-1,000
2652.055000;1,200;50;0,310;5;107;42;53;128;6,4;653;54;2,7;1545;1002;-1,000
2653.255000;1,020;59;0,315;5;105;38;52;139;8,1;508;58;3,4;1200;953;-1,000
2654.275000;0,880;68;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2655.155000;0,720;83;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2655.875000;0,665;90;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2656.540000;0,695;86;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2657.235000;1,020;59;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2658.255000;0,955;63;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2659.210000;0,890;67;0,315;5;99;39;52;139;8,1;508;58;3,4;1200;953;-1,000
2660.100000;0,805;75;0,325;5;133;64;90;146;10,9;655;62;4,6;1550;1572;-1,000
2660.905000;0,785;76;0,335;5;139;68;94;134;10,2;733;56;4,3;1735;1625;-1,000
2661.690000;0,970;62;0,345;5;143;71;85;150;9,3;730;63;3,9;1730;1669;-1,000
2662.660000;0,950;63;0,345;5;137;60;85;173;10,9;620;73;4,6;1465;1756;-1,000
2663.610000;1,015;59;0,345;5;142;62;85;173;10,9;620;73;4,6;1465;1756;-1,000
2664.625000;1,060;57;0,345;5;142;62;85;173;10,9;620;73;4,6;1465;1756;-1,000
2665.685000;1,000;60;0,345;5;142;62;85;173;10,9;620;73;4,6;1465;1756;-1,000
2666.685000;0,970;62;0,355;5;130;54;78;186;11,5;540;78;4,8;1280;1670;-1,000
2667.655000;0,905;66;0,345;5;125;55;78;175;11,6;535;74;4,9;1265;1553;-1,000
2668.560000;0,855;70;0,345;5;125;56;81;164;11,5;560;69;4,8;1330;1489;-1,000
2669.415000;0,965;62;0,350;5;128;59;79;160;9,9;635;67;4,2;1500;1533;-1,000
2670.380000;1,045;57;0,350;5;125;57;79;160;9,9;635;67;4,2;1500;1533;-1,000
2671.425000;1,000;60;0,350;5;125;57;79;160;9,9;635;67;4,2;1500;1533;-1,000
2672.425000;0,940;64;0,350;5;125;57;79;160;9,9;635;67;4,2;1500;1533;-1,000
2673.365000;0,910;66;0,360;5;128;58;82;169;11,1;585;71;4,7;1385;1500;-1,000
2674.275000;0,915;66;0,355;5;128;60;82;163;10,7;613;69;4,5;1450;1500;-1,000
2675.190000;0,940;64;0,350;5;128;60;82;163;10,4;628;69;4,4;1485;1500;-1,000
2676.130000;0,780;77;0,345;5;128;61;86;162;12,4;550;68;5,2;1300;1502;-1,000
2676.910000;0,795;75;0,345;5;129;66;86;162;12,4;550;68;5,2;1300;1502;-1,000
2677.705000;1,310;46;0,345;5;129;66;86;162;12,4;550;68;5,2;1300;1502;-1,000
2679.015000;1,125;53;0,345;5;129;66;86;162;12,4;550;68;5,2;1300;1502;-1,000
2680.140000;1,035;58;0,345;5;129;66;86;162;12,4;550;68;5,2;1300;1502;-1,000
2681.175000;0,525;114;0,345;5;129;66;86;162;12,4;550;68;5,2;1300;1502;-1,000
2681.700000;0,375;160;0,345;5;129;66;86;162;12,4;550;68;5,2;1300;1502;-1,000
2682.075000;0,850;71;0,340;5;129;65;86;148;10,4;655;62;4,4;1550;1520;-1,000
2682.925000;0,780;77;0,345;5;129;66;89;151;11,6;610;64;4,9;1440;1508;-1,000
2683.705000;0,770;78;0,345;5;133;68;91;146;11,3;640;61;4,8;1520;1523;-1,000
2684.475000;0,950;63;0,345;5;139;71;91;146;11,3;640;61;4,8;1520;1523;-1,000
2685.425000;1,145;52;0,345;5;139;71;91;146;11,3;640;61;4,8;1520;1523;-1,000
2686.570000;1,120;54;0,345;5;139;71;91;146;11,3;640;61;4,8;1520;1523;-1,000
2687.690000;1,010;59;0,345;5;139;71;91;146;11,3;640;61;4,8;1520;1523;-1,000
2688.700000;0,865;69;0,350;5;129;62;84;160;11,1;600;67;4,7;1425;1534;-1,000
2689.565000;0,770;78;0,340;5;127;64;87;157;12,2;568;66;5,2;1340;1436;-1,000
2690.335000;0,745;81;0,350;5;131;68;92;143;11,5;633;60;4,9;1495;1442;-1,000
2691.080000;0,825;73;0,350;5;137;72;93;138;10,0;735;58;4,2;1740;1497;-1,000
2691.905000;1,370;44;0,350;5;142;70;93;138;10,0;735;58;4,2;1740;1497;-1,000
2693.275000;1,220;49;0,350;5;142;70;93;138;10,0;735;58;4,2;1740;1497;-1,000
2694.495000;1,120;54;0,350;5;142;70;93;138;10,0;735;58;4,2;1740;1497;-1,000
2695.615000;1,005;60;0,365;5;130;60;81;170;10,1;635;72;4,3;1500;1531;-1,000
2696.620000;0,860;70;0,355;5;124;60;81;167;11,6;555;70;4,9;1315;1380;-1,000
2697.480000;0,825;73;0,350;5;127;62;85;154;11,1;610;65;4,7;1445;1355;-1,000
2698.305000;0,830;72;0,355;5;130;66;88;153;11,0;638;64;4,6;1510;1397;-1,000
2699.135000;1,020;59;0,355;5;134;68;88;153;11,0;638;64;4,6;1510;1397;-1,000
2700.155000;0,975;62;0,355;5;134;68;88;153;11,0;638;64;4,6;1510;1397;-1,000
2701.130000;0,940;64;0,355;5;134;68;88;153;11,0;638;64;4,6;1510;1397;-1,000
2702.070000;0,965;62;0,360;4;139;69;89;154;9,5;745;65;4,0;1765;1555;-1,000
2703.035000;1,020;59;0,360;4;138;67;87;157;9,2;750;66;3,9;1775;1527;-1,000
2704.055000;0,955;63;0,360;4;137;67;88;161;10,1;695;68;4,3;1645;1525;-1,000
2705.010000;0,895;67;0,360;4;133;67;89;157;10,5;675;66;4,4;1595;1438;-1,000
2705.905000;0,865;69;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2706.770000;0,815;74;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2707.585000;0,810;74;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2708.395000;0,755;79;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2709.150000;0,710;85;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2709.860000;0,705;85;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2710.565000;0,740;81;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2711.305000;0,770;78;0,360;4;131;68;89;157;10,5;675;66;4,4;1595;1438;-1,000
2712.075000;0,835;72;0,360;4;141;77;95;135;9,7;783;57;4,1;1855;1542;-1,000
2712.910000;0,865;69;0,355;4;141;74;92;140;9,7;755;59;4,1;1790;1553;-1,000
2713.775000;0,785;76;0,345;4;135;72;91;145;11,0;658;61;4,6;1555;1480;-1,000
2714.560000;0,775;77;0,345;4;136;71;91;144;11,1;650;61;4,7;1540;1483;-1,000
2715.335000;0,775;77;0,345;4;139;70;91;144;11,1;650;61;4,7;1540;1483;-1,000
2716.110000;0,755;79;0,345;4;139;70;91;144;11,1;650;61;4,7;1540;1483;-1,000
2716.865000;1,380;43;0,345;4;139;70;91;144;11,1;650;61;4,7;1540;1483;-1,000
2718.245000;0,765;78;0,345;4;139;70;91;144;11,1;650;61;4,7;1540;1483;-1,000
2719.010000;0,825;73;0,335;4;155;80;101;144;10,4;773;61;4,4;1830;1734;-1,000
2719.835000;0,805;75;0,330;4;153;77;100;146;10,8;738;61;4,6;1745;1705;-1,000
2720.640000;0,855;70;0,330;4;151;77;97;148;10,4;745;62;4,4;1765;1670;-1,000
2721.495000;0,935;64;0,325;4;149;72;93;157;10,1;738;66;4,2;1745;1694;-1,000
